usage_id,customer_id,login_date,session_duration_minutes,features_used,projects_created,ai_requests
269564,35886,2024-09-23,219,1,2,79
269565,13415,2023-06-11,212,4,10,20
269566,26608,2023-10-28,177,13,3,22
269567,13949,2024-06-20,23,10,9,2
269568,28570,2022-11-26,168,6,12,69
269569,48884,2022-12-05,235,15,6,45
269570,29710,2022-03-01,21,1,9,96
269571,12392,2024-05-17,32,5,7,19
269572,25717,2022-03-06,181,19,14,37
269573,16872,2022-04-29,123,9,5,74
269574,8459,2022-12-25,136,6,1,57
269575,40143,2022-05-29,118,12,4,15
269576,32936,2023-02-22,73,8,4,83
269577,43815,2022-08-30,172,6,12,42
269578,40302,2023-09-29,32,10,3,86
269579,30296,2024-08-25,64,6,1,35
269580,11480,2023-12-08,162,17,0,34
269581,25333,2022-06-23,230,14,12,11
269582,28716,2025-04-15,197,1,4,54
269583,37592,2023-10-04,133,6,9,98
269584,13100,2023-11-14,53,2,10,71
269585,19847,2023-01-19,212,20,3,63
269586,24363,2024-10-28,225,18,1,63
269587,34886,2022-03-22,224,20,3,83
269588,14917,2022-03-03,63,9,13,1
269589,43276,2024-10-27,142,14,6,30
269590,35560,2024-04-03,53,12,7,27
269591,41878,2024-11-01,88,1,5,54
269592,41842,2023-09-14,68,7,8,44
269593,200,2023-02-26,57,13,6,33
269594,13230,2023-05-30,240,15,8,11
269595,17161,2023-11-26,128,13,4,22
269596,26101,2024-12-09,239,16,0,89
269597,10099,2023-10-12,120,6,0,59
269598,10559,2024-12-17,146,7,0,46
269599,24175,2022-01-04,34,3,15,60
269600,28857,2024-11-20,183,19,13,83
269601,25830,2023-11-10,99,14,11,67
269602,28449,2022-09-04,132,16,7,28
269603,43917,2023-12-25,49,13,10,82
269604,13587,2023-11-02,39,10,15,82
269605,16134,2024-09-07,52,16,8,56
269606,13965,2022-11-06,240,15,0,85
269607,7160,2022-11-13,64,17,15,50
269608,27768,2023-02-27,97,17,7,98
269609,14404,2024-07-24,33,3,14,58
269610,43868,2024-07-29,15,9,7,76
269611,42977,2023-10-10,121,16,8,50
269612,32966,2023-12-12,63,18,1,54
269613,43776,2024-10-04,117,13,5,9
269614,33293,2022-11-12,127,13,9,66
269615,36232,2022-08-17,135,10,13,58
269616,38174,2023-08-27,163,17,15,11
269617,41907,2025-03-27,42,1,15,5
269618,40405,2022-11-19,44,8,11,46
269619,3143,2023-10-17,28,8,15,83
269620,40857,2023-11-08,15,17,15,7
269621,44492,2023-05-26,210,11,6,22
269622,45226,2024-03-14,232,2,6,73
269623,9112,2022-02-28,23,20,3,57
269624,49730,2023-04-05,68,19,3,32
269625,3439,2024-08-03,103,3,6,90
269626,19927,2024-08-05,25,8,2,60
269627,33260,2024-04-12,88,6,8,14
269628,38271,2024-07-16,112,19,5,56
269629,26279,2023-06-23,49,10,14,91
269630,30917,2024-03-15,135,19,4,70
269631,10738,2023-06-20,118,7,13,100
269632,44528,2023-11-25,28,20,0,28
269633,3221,2022-11-21,20,11,11,11
269634,15545,2023-06-18,228,4,11,73
269635,8785,2024-07-18,124,6,7,99
269636,48196,2022-04-05,38,4,11,95
269637,10747,2022-03-04,63,7,1,15
269638,7560,2024-04-13,186,1,11,39
269639,21965,2022-09-07,154,5,5,26
269640,49556,2023-04-18,207,15,14,67
269641,4101,2024-08-13,69,14,7,56
269642,49231,2023-03-22,106,9,6,34
269643,20571,2022-02-12,187,10,6,2
269644,32474,2023-07-14,234,2,2,62
269645,43791,2023-12-12,33,8,1,40
269646,25362,2024-01-16,52,6,8,8
269647,2710,2022-07-30,163,20,12,39
269648,23648,2023-07-20,227,3,10,79
269649,32267,2022-07-19,69,18,5,95
269650,8946,2024-10-31,11,20,8,59
269651,25414,2023-07-13,165,17,11,15
269652,46039,2025-02-03,229,10,7,3
269653,45259,2023-01-25,13,13,15,65
269654,19212,2024-06-26,201,5,1,70
269655,37726,2022-02-28,195,9,4,27
269656,45686,2022-09-28,181,3,10,20
269657,21925,2022-06-21,82,10,7,43
269658,19180,2022-11-03,101,13,5,86
269659,4521,2024-07-21,192,19,15,36
269660,11066,2022-09-09,233,13,12,72
269661,38363,2023-01-27,234,10,8,12
269662,22243,2023-10-20,10,19,8,50
269663,29379,2023-06-17,82,15,8,8
269664,7843,2024-06-06,168,16,5,34
269665,10680,2025-03-25,98,5,5,20
269666,21773,2024-12-17,206,5,13,52
269667,2635,2022-02-05,188,20,12,54
269668,4940,2024-05-14,33,16,2,37
269669,39164,2022-03-01,54,15,4,95
269670,8648,2022-01-08,189,15,10,60
269671,16116,2025-03-06,165,12,8,96
269672,43774,2022-06-28,39,7,0,79
269673,28003,2025-01-17,101,20,9,18
269674,49269,2022-12-07,212,12,2,74
269675,25239,2022-12-15,14,7,11,30
269676,3746,2022-07-17,164,10,3,44
269677,34291,2025-04-10,41,1,4,62
269678,35696,2024-11-14,238,4,7,13
269679,13785,2022-06-07,137,10,11,49
269680,17484,2023-09-22,11,5,2,0
269681,35129,2024-11-23,61,6,6,65
269682,34609,2024-04-22,98,14,8,57
269683,39336,2025-02-19,91,16,0,26
269684,48297,2022-08-05,147,10,12,51
269685,4813,2022-11-15,217,19,0,34
269686,9054,2022-02-26,194,10,7,50
269687,47550,2025-04-14,59,1,10,23
269688,23536,2023-11-02,58,20,0,37
269689,47381,2022-10-17,225,20,8,93
269690,40565,2023-09-06,135,9,0,60
269691,47464,2024-02-15,46,2,7,48
269692,30987,2023-04-03,10,6,5,92
269693,40815,2025-02-04,224,8,2,50
269694,10339,2023-12-01,151,14,4,17
269695,33541,2024-12-21,105,15,6,58
269696,13690,2025-02-15,205,2,9,59
269697,48673,2023-11-09,222,20,7,67
269698,39972,2023-11-05,66,1,8,6
269699,35068,2022-07-10,52,2,5,2
269700,15518,2022-11-20,210,20,5,55
269701,27999,2024-10-10,221,4,5,19
269702,20821,2023-05-31,30,3,15,72
269703,47362,2025-01-19,197,2,2,18
269704,35774,2024-04-13,231,20,5,83
269705,17166,2022-06-09,176,16,2,88
269706,10356,2022-11-24,21,18,15,4
269707,9855,2022-08-19,179,15,13,86
269708,5149,2022-05-13,71,13,8,33
269709,15795,2023-10-30,165,5,12,63
269710,11686,2024-02-20,200,10,14,47
269711,43432,2024-08-19,17,5,4,52
269712,44532,2023-06-22,173,3,13,49
269713,12198,2024-08-07,139,11,8,99
269714,45947,2022-06-19,113,19,9,10
269715,48679,2025-02-06,20,11,1,27
269716,24296,2023-12-30,230,8,14,68
269717,23708,2022-03-27,29,16,10,27
269718,17231,2022-07-12,164,20,12,76
269719,44515,2022-01-20,57,15,11,11
269720,34992,2022-01-02,148,20,10,85
269721,21944,2023-12-22,67,20,6,67
269722,27000,2024-07-18,29,4,14,10
269723,49433,2022-12-01,184,12,2,20
269724,25543,2022-12-06,58,7,6,57
269725,25045,2023-06-12,44,18,3,29
269726,23170,2024-11-08,93,10,1,35
269727,44305,2024-02-12,125,5,13,46
269728,8323,2023-09-06,165,14,7,39
269729,33388,2024-07-23,142,4,12,58
269730,20825,2024-06-04,127,15,14,20
269731,30,2023-02-15,75,8,14,16
269732,16441,2022-09-09,169,6,15,88
269733,14490,2024-11-12,100,12,11,27
269734,48117,2022-11-05,170,20,2,60
269735,27944,2024-03-03,48,1,12,88
269736,22303,2024-06-12,200,2,0,80
269737,44486,2022-09-26,5,16,13,62
269738,38239,2022-11-16,51,1,1,19
269739,9412,2024-04-05,56,14,13,49
269740,23226,2022-04-03,174,3,0,9
269741,5653,2022-12-20,191,20,12,72
269742,10177,2024-07-12,224,5,11,88
269743,25979,2023-02-04,231,11,7,88
269744,19502,2023-04-17,158,15,9,34
269745,19303,2025-01-16,197,10,0,70
269746,1010,2023-05-13,31,5,2,50
269747,19134,2023-03-18,113,20,11,66
269748,26790,2022-12-24,126,12,6,54
269749,12208,2024-12-29,147,2,0,70
269750,41330,2022-01-19,228,12,11,37
269751,28982,2023-03-06,14,14,13,27
269752,33099,2024-03-03,237,18,4,5
269753,22300,2022-04-11,235,9,4,47
269754,37970,2022-09-18,107,14,1,88
269755,12111,2022-11-10,77,12,2,48
269756,14590,2023-07-24,172,15,5,50
269757,36007,2023-09-09,132,13,8,44
269758,39183,2022-05-06,38,8,3,86
269759,47368,2023-01-30,16,3,4,40
269760,34541,2023-03-07,166,19,1,21
269761,20316,2022-05-27,26,7,14,4
269762,6840,2024-10-06,138,19,15,19
269763,37384,2023-03-22,10,5,2,4
269764,45183,2022-08-14,46,9,8,63
269765,13891,2023-08-22,117,18,8,66
269766,5662,2024-04-03,101,5,6,20
269767,49555,2023-09-01,99,15,2,94
269768,14468,2022-05-03,86,11,11,43
269769,34403,2022-06-09,73,13,7,65
269770,6853,2022-07-23,1,6,8,79
269771,20144,2024-02-15,81,16,0,82
269772,45792,2022-08-06,178,13,8,31
269773,47802,2022-05-09,78,19,7,5
269774,43798,2025-02-08,210,9,9,52
269775,49582,2023-12-12,158,10,2,6
269776,39034,2024-09-06,88,14,0,32
269777,44252,2023-08-14,10,3,2,91
269778,18281,2024-06-30,103,11,11,78
269779,44673,2022-01-15,99,18,0,95
269780,16751,2023-06-06,199,1,11,6
269781,33454,2024-01-06,28,6,3,69
269782,33125,2023-04-07,59,18,9,76
269783,23386,2024-05-31,227,10,1,56
269784,33073,2024-07-22,240,11,3,25
269785,7029,2024-01-18,231,17,0,27
269786,18842,2024-11-04,199,9,0,39
269787,21839,2022-06-15,149,6,14,43
269788,49509,2022-01-12,224,16,15,43
269789,3561,2022-04-26,193,10,1,22
269790,25905,2024-11-14,185,7,1,29
269791,19991,2022-06-15,53,15,2,16
269792,29732,2023-06-09,206,1,15,66
269793,49866,2025-01-17,82,13,8,27
269794,2388,2023-04-06,113,12,0,12
269795,20404,2023-08-08,157,5,15,66
269796,17102,2024-11-03,127,15,9,21
269797,1405,2023-09-30,114,12,7,0
269798,579,2022-04-10,112,10,0,73
269799,17292,2025-01-20,145,15,14,82
269800,23756,2023-05-11,92,8,0,33
269801,17401,2023-09-05,191,14,14,62
269802,21910,2025-03-20,123,16,0,50
269803,30900,2022-09-10,222,9,6,24
269804,16078,2025-03-27,67,19,6,3
269805,39015,2023-02-13,226,16,1,47
269806,35431,2024-03-01,120,19,0,24
269807,41233,2024-02-23,9,13,3,26
269808,12628,2024-05-05,214,4,13,86
269809,30879,2024-09-14,128,4,8,60
269810,35812,2023-05-29,86,12,11,58
269811,21902,2024-04-02,116,15,4,16
269812,16965,2025-01-04,29,1,3,33
269813,38541,2023-12-11,187,20,14,62
269814,35806,2024-12-20,191,8,6,18
269815,47581,2022-04-19,48,7,9,2
269816,30296,2022-04-25,156,1,12,91
269817,3451,2023-03-11,230,13,14,64
269818,7496,2024-07-21,105,12,6,44
269819,19885,2024-01-11,109,6,14,0
269820,37585,2022-01-18,70,15,13,68
269821,37329,2022-06-11,215,12,0,70
269822,49342,2023-12-04,50,7,13,26
269823,37546,2024-03-25,176,9,3,91
269824,12239,2022-10-27,226,12,3,37
269825,18052,2023-09-06,16,14,13,64
269826,31559,2023-04-12,135,12,3,92
269827,28200,2023-07-17,156,15,4,66
269828,1316,2022-07-19,120,20,1,74
269829,46502,2022-11-30,89,3,8,24
269830,568,2024-07-24,163,6,4,91
269831,46950,2023-02-05,114,7,1,35
269832,49235,2022-11-07,60,10,14,39
269833,18535,2023-01-30,116,14,7,26
269834,24478,2022-05-25,213,14,12,17
269835,7939,2024-01-16,41,9,15,74
269836,36312,2022-01-31,89,13,14,80
269837,29656,2024-05-28,77,18,6,37
269838,21972,2024-09-09,176,2,2,54
269839,15115,2024-12-26,197,12,4,65
269840,9265,2022-06-07,109,2,12,84
269841,49136,2022-03-13,118,17,7,29
269842,24299,2024-06-10,177,11,10,41
269843,25859,2023-12-03,12,6,10,21
269844,15101,2024-02-28,116,8,0,23
269845,29465,2022-01-02,173,14,7,67
269846,43085,2023-08-19,40,6,4,17
269847,11533,2024-07-20,226,6,11,84
269848,31555,2024-09-22,38,17,11,84
269849,6429,2022-02-06,74,17,14,25
269850,4766,2023-11-05,102,15,2,24
269851,21051,2022-05-30,238,10,14,27
269852,40917,2025-02-23,188,11,2,80
269853,47582,2022-02-03,210,3,5,4
269854,6837,2025-02-20,124,18,7,8
269855,24523,2023-04-02,53,17,13,12
269856,14156,2025-03-12,209,19,5,17
269857,20452,2024-02-24,38,5,12,36
269858,41719,2024-09-04,156,2,11,14
269859,42458,2024-05-20,174,18,7,41
269860,40933,2023-10-31,12,16,15,77
269861,11202,2024-04-17,119,10,3,37
269862,9283,2022-01-06,114,8,11,77
269863,35506,2022-05-31,31,20,10,24
269864,43678,2024-06-18,187,16,11,86
269865,44068,2025-04-15,86,10,11,50
269866,26409,2025-04-08,110,17,1,20
269867,7409,2024-08-03,221,6,15,88
269868,33901,2024-08-23,6,1,4,88
269869,7428,2022-04-03,229,15,0,0
269870,38013,2023-02-21,204,4,15,45
269871,43458,2022-06-06,104,11,6,54
269872,47064,2024-05-02,42,1,10,85
269873,11803,2024-08-03,236,20,12,29
269874,15703,2024-12-07,12,12,11,59
269875,19560,2023-02-08,114,10,2,93
269876,35788,2022-03-18,69,11,1,7
269877,28900,2024-06-19,104,20,15,32
269878,31774,2023-05-18,138,4,1,76
269879,14411,2023-03-29,51,16,10,100
269880,28893,2022-10-26,190,17,10,38
269881,37491,2023-03-04,26,8,7,76
269882,33953,2024-02-16,195,11,8,17
269883,39273,2023-08-17,4,4,1,94
269884,29144,2022-10-20,81,8,11,95
269885,29209,2024-12-05,16,16,5,32
269886,49863,2025-01-29,22,18,9,98
269887,4079,2023-05-31,207,8,6,70
269888,8294,2024-10-07,144,3,4,72
269889,3716,2024-02-24,106,7,14,100
269890,10359,2023-02-22,211,15,4,99
269891,47453,2022-01-16,213,18,5,35
269892,27495,2024-07-24,194,8,8,57
269893,7833,2022-09-19,155,3,5,60
269894,22506,2024-09-06,87,5,10,95
269895,8065,2022-11-19,121,3,12,14
269896,23613,2022-07-11,128,17,4,51
269897,11488,2022-11-24,195,17,8,11
269898,4448,2022-08-21,37,18,13,37
269899,36980,2024-08-18,137,2,7,28
269900,45748,2022-02-25,72,4,15,12
269901,38487,2025-04-13,177,3,1,88
269902,44687,2024-11-06,70,10,13,20
269903,15036,2022-08-22,15,8,15,43
269904,38161,2022-04-21,25,2,13,1
269905,10669,2022-01-20,24,16,4,48
269906,26665,2024-01-03,34,14,5,53
269907,47767,2024-12-02,6,6,15,15
269908,36658,2024-10-04,108,6,8,49
269909,45993,2023-05-01,21,6,13,40
269910,36661,2023-05-18,20,10,1,55
269911,22575,2023-12-01,101,7,1,74
269912,47477,2023-12-24,35,11,10,14
269913,21331,2025-01-12,19,13,6,67
269914,5345,2022-03-06,201,14,9,1
269915,29618,2023-01-05,36,1,15,28
269916,44853,2023-09-15,147,6,13,18
269917,41256,2024-03-16,203,2,6,0
269918,8194,2024-09-13,215,16,0,3
269919,5575,2023-03-06,113,19,12,52
269920,41354,2024-05-21,99,1,8,97
269921,20427,2023-02-09,194,18,9,73
269922,32825,2022-11-05,89,9,13,5
269923,30316,2022-04-19,204,14,5,73
269924,47980,2022-10-28,83,14,14,20
269925,3817,2023-09-28,130,13,3,73
269926,24719,2023-07-22,189,3,10,37
269927,47894,2023-09-02,231,11,7,10
269928,4185,2023-02-04,108,13,10,15
269929,49479,2024-07-23,203,19,4,12
269930,34859,2023-02-20,238,2,3,16
269931,4905,2025-01-06,221,4,8,10
269932,8796,2022-02-11,79,6,0,86
269933,44616,2022-01-07,85,8,4,81
269934,22577,2024-09-24,101,9,15,13
269935,5128,2022-04-26,91,20,15,17
269936,4427,2023-04-14,172,2,3,72
269937,29132,2023-09-04,110,6,3,28
269938,20981,2023-01-25,16,2,7,56
269939,12568,2022-09-13,16,15,11,24
269940,2740,2022-03-28,3,1,11,93
269941,13544,2024-11-09,199,9,0,74
269942,25100,2024-04-24,90,6,8,28
269943,24544,2024-03-25,55,6,6,76
269944,169,2023-09-28,11,9,0,18
269945,17842,2022-09-18,189,4,3,88
269946,44928,2022-03-20,160,4,6,45
269947,8373,2024-05-08,31,14,10,19
269948,6398,2023-02-13,189,4,4,70
269949,13458,2023-10-04,113,4,14,39
269950,13719,2024-01-05,129,2,9,20
269951,33982,2022-06-12,220,15,15,59
269952,36640,2023-11-28,206,5,3,43
269953,13537,2023-02-15,63,12,15,45
269954,9589,2023-11-11,32,9,13,54
269955,41149,2025-04-07,222,18,12,0
269956,19666,2022-11-30,36,2,2,63
269957,42333,2025-01-13,14,14,1,89
269958,40281,2022-08-02,74,14,14,64
269959,39175,2023-10-05,47,7,4,71
269960,31671,2025-01-07,5,7,13,78
269961,23954,2023-03-27,220,2,14,36
269962,5548,2022-01-14,142,12,8,24
269963,11929,2023-12-18,78,4,2,85
269964,37497,2022-10-03,93,9,1,66
269965,39801,2023-04-25,194,3,12,72
269966,18098,2022-10-10,149,17,8,62
269967,25407,2022-05-08,18,5,8,86
269968,30211,2024-04-23,73,2,6,95
269969,10921,2023-09-30,5,9,11,79
269970,13898,2023-12-14,179,4,3,54
269971,36751,2022-03-07,134,13,5,92
269972,27448,2025-01-10,102,14,3,51
269973,6761,2025-01-09,81,8,3,37
269974,5594,2022-04-08,90,6,12,67
269975,48518,2024-07-01,166,19,6,5
269976,2374,2024-11-28,36,15,9,48
269977,38052,2024-06-22,52,19,13,95
269978,2569,2022-03-06,46,18,15,17
269979,47457,2022-10-08,11,20,7,56
269980,21841,2022-06-28,216,18,9,42
269981,5242,2024-10-03,13,10,10,97
269982,20126,2024-02-05,6,4,15,70
269983,22186,2024-12-25,85,17,15,5
269984,9197,2023-12-11,111,11,9,96
269985,5919,2023-09-13,21,5,7,70
269986,44509,2024-04-01,172,2,2,36
269987,22919,2024-12-01,136,8,11,92
269988,15386,2024-05-23,146,10,1,42
269989,17415,2023-05-11,139,2,4,57
269990,44575,2023-04-23,142,17,0,18
269991,2091,2023-05-02,128,4,13,32
269992,25029,2022-01-29,91,16,14,37
269993,8519,2025-03-22,107,16,0,68
269994,36014,2023-07-28,69,19,10,2
269995,39562,2024-07-03,217,7,2,73
269996,18870,2024-04-23,17,5,12,2
269997,4085,2023-06-24,85,11,9,2
269998,22318,2023-05-18,218,12,2,24
269999,31596,2024-12-08,236,10,3,83
270000,45834,2022-03-05,173,20,12,27
270001,32109,2022-11-30,171,16,9,68
270002,11032,2023-03-19,58,8,0,76
270003,15253,2022-02-07,26,12,9,63
270004,4403,2022-08-02,4,19,8,38
270005,21125,2024-08-19,174,6,9,69
270006,9597,2022-10-28,113,19,0,2
270007,17419,2022-06-30,78,20,11,71
270008,45678,2022-12-03,162,13,12,70
270009,15745,2023-04-14,175,2,5,78
270010,14065,2022-04-24,30,11,15,4
270011,44559,2023-07-05,91,13,11,70
270012,2842,2024-04-12,70,8,4,16
270013,6853,2022-08-25,186,9,7,82
270014,33761,2024-06-21,5,19,4,43
270015,27655,2024-01-20,6,18,10,45
270016,47017,2024-02-16,1,14,2,51
270017,716,2022-06-29,189,19,8,79
270018,26983,2022-07-21,217,17,4,30
270019,39390,2022-12-19,52,3,12,75
270020,47381,2025-02-26,42,19,13,15
270021,2181,2023-10-10,117,16,13,75
270022,21935,2024-08-02,37,10,11,79
270023,5572,2024-03-04,189,19,0,9
270024,28668,2025-04-13,77,7,4,95
270025,32189,2024-10-20,13,8,9,37
270026,18804,2023-04-12,159,11,7,86
270027,27988,2023-10-24,220,14,12,10
270028,15204,2024-09-09,37,19,6,78
270029,40024,2024-08-24,168,12,0,41
270030,2374,2022-11-10,96,12,7,75
270031,7754,2024-12-15,134,5,13,92
270032,5127,2023-11-28,29,17,12,48
270033,1718,2022-02-03,137,2,5,76
270034,41492,2022-01-30,62,16,13,33
270035,32664,2022-01-26,187,8,6,29
270036,30558,2024-04-04,56,6,8,4
270037,27287,2023-03-25,240,5,9,30
270038,10910,2024-06-07,40,20,2,55
270039,48526,2024-01-21,195,9,14,50
270040,34355,2022-03-03,50,12,14,59
270041,40285,2023-12-07,232,1,6,91
270042,13501,2025-03-01,215,20,7,70
270043,24200,2025-01-18,108,17,10,50
270044,13606,2024-04-11,140,1,6,96
270045,43217,2022-01-18,101,13,15,85
270046,2012,2023-03-29,120,17,11,56
270047,46700,2023-01-24,51,5,14,17
270048,2199,2023-07-06,89,19,0,23
270049,39198,2023-01-03,11,9,10,89
270050,30665,2022-03-31,114,15,15,47
270051,24747,2025-01-12,114,2,14,37
270052,11760,2024-09-03,216,8,13,47
270053,10782,2023-02-28,80,10,5,49
270054,41416,2025-04-07,179,15,7,10
270055,37,2023-03-27,8,20,14,38
270056,30671,2024-08-26,137,20,15,48
270057,19923,2024-08-16,110,4,0,61
270058,40826,2022-12-13,71,2,7,45
270059,49721,2022-09-23,141,6,14,3
270060,14866,2024-07-06,151,18,2,44
270061,49158,2022-05-03,109,13,3,99
270062,23711,2024-09-18,191,7,14,61
270063,32382,2023-12-31,117,12,7,39
270064,27266,2023-05-20,71,16,10,20
270065,48091,2022-12-07,160,4,3,20
270066,28883,2023-01-20,210,1,12,86
270067,11918,2024-01-01,191,4,15,34
270068,49891,2022-04-21,17,8,8,73
270069,829,2023-02-07,190,3,0,65
270070,21410,2022-01-07,150,8,14,67
270071,41752,2024-06-10,84,3,1,21
270072,14273,2022-05-04,165,12,3,42
270073,1296,2022-02-13,209,8,4,1
270074,37515,2022-10-19,51,17,5,91
270075,41063,2024-05-05,10,5,12,53
270076,39785,2022-09-04,92,1,14,56
270077,24071,2022-04-02,179,9,7,77
270078,1715,2022-10-29,83,6,9,61
270079,113,2023-08-06,126,10,1,68
270080,17167,2023-04-14,99,9,1,70
270081,27109,2022-10-01,230,11,15,55
270082,14760,2022-11-05,239,14,4,67
270083,16490,2023-05-07,141,9,14,48
270084,36294,2024-12-06,173,12,5,76
270085,16028,2023-07-03,219,18,9,18
270086,1663,2024-06-10,18,15,3,82
270087,30826,2023-02-13,139,8,7,6
270088,17272,2024-08-20,104,17,9,63
270089,24102,2022-03-05,40,4,12,37
270090,5231,2023-10-27,44,11,13,89
270091,46830,2023-01-16,22,12,13,71
270092,9285,2025-02-07,166,5,1,9
270093,25441,2024-01-07,34,7,8,55
270094,48947,2023-08-28,57,14,9,48
270095,17313,2024-11-08,193,8,1,13
270096,23235,2023-02-23,58,19,9,2
270097,17794,2023-10-03,129,10,10,81
270098,38958,2022-09-30,159,20,2,47
270099,20912,2022-12-09,85,17,4,14
270100,17546,2022-02-03,87,17,10,39
270101,18709,2022-05-17,59,12,4,34
270102,15548,2024-02-07,77,11,14,47
270103,47419,2023-12-05,145,7,4,72
270104,7573,2024-06-28,203,1,13,71
270105,49003,2023-06-07,80,16,1,71
270106,36132,2023-12-28,59,2,6,21
270107,21612,2023-11-21,76,20,1,31
270108,37741,2022-08-15,101,19,11,62
270109,5143,2023-04-26,173,5,2,72
270110,10146,2024-02-12,9,1,0,43
270111,32072,2022-06-10,115,10,2,24
270112,35774,2022-04-29,201,10,8,99
270113,23362,2024-10-26,219,5,11,0
270114,24345,2023-06-28,57,6,13,60
270115,44299,2022-04-10,197,14,11,70
270116,32185,2022-08-10,98,12,5,69
270117,18364,2023-06-30,38,17,1,17
270118,11798,2022-08-09,224,20,0,47
270119,10907,2022-06-26,237,9,4,70
270120,44000,2023-10-30,18,16,4,35
270121,31277,2022-09-20,207,10,2,91
270122,33250,2023-06-11,45,3,13,55
270123,22791,2023-09-16,202,6,0,33
270124,25999,2023-12-25,115,6,14,32
270125,33066,2023-01-10,212,2,1,93
270126,16953,2025-03-07,124,12,8,15
270127,38780,2023-07-17,106,2,14,9
270128,18190,2023-01-21,196,7,2,39
270129,5069,2024-07-14,217,8,10,9
270130,45069,2023-03-01,1,17,6,86
270131,40372,2023-09-16,157,19,12,53
270132,25538,2024-10-14,156,17,11,58
270133,41297,2022-10-18,57,4,1,65
270134,2758,2024-01-19,35,3,8,5
270135,30446,2024-02-15,167,13,11,64
270136,38989,2023-11-29,77,16,15,54
270137,40600,2023-06-18,7,13,8,16
270138,39624,2022-05-03,229,3,5,28
270139,47124,2022-12-07,132,3,1,57
270140,22842,2022-01-14,135,8,8,94
270141,42160,2023-09-15,9,15,5,80
270142,20832,2022-11-17,36,3,12,78
270143,18699,2023-02-20,231,2,13,36
270144,49333,2023-10-22,24,13,5,87
270145,706,2022-01-10,162,5,2,75
270146,43444,2023-09-05,235,9,14,18
270147,49830,2023-04-20,162,17,15,33
270148,17187,2023-11-23,209,7,12,57
270149,22215,2024-05-06,20,14,13,26
270150,37863,2025-01-08,194,15,0,79
270151,32735,2024-04-27,95,1,7,80
270152,22232,2024-05-03,33,10,4,23
270153,19366,2022-07-08,87,16,12,55
270154,15380,2023-03-26,2,15,14,73
270155,32687,2022-03-29,230,5,1,7
270156,16644,2023-07-30,129,2,13,24
270157,16949,2022-06-10,110,13,1,10
270158,20405,2024-09-15,189,5,8,32
270159,3122,2025-02-01,220,16,13,83
270160,37253,2022-09-14,54,7,9,60
270161,10482,2022-09-27,7,11,0,61
270162,44451,2023-11-20,10,17,2,90
270163,49565,2022-03-23,160,16,12,8
270164,28162,2022-10-25,139,8,0,6
270165,47257,2024-01-05,231,15,10,10
270166,36763,2024-11-30,237,10,2,1
270167,8536,2023-06-04,92,7,3,82
270168,6878,2024-11-10,184,12,9,94
270169,42210,2022-11-09,193,17,10,70
270170,22731,2023-03-14,118,5,1,83
270171,45183,2022-04-21,185,17,10,17
270172,26227,2023-08-19,230,5,7,79
270173,20457,2023-10-18,95,2,6,78
270174,49043,2024-12-01,215,16,14,50
270175,17226,2022-12-20,91,14,2,14
270176,35638,2022-02-02,193,3,15,76
270177,41693,2022-08-29,113,8,13,37
270178,25923,2023-04-29,158,3,3,77
270179,10097,2024-02-04,10,10,8,68
270180,44235,2025-02-03,166,9,0,19
270181,34890,2024-02-14,225,18,3,98
270182,17509,2024-08-18,231,1,11,78
270183,25127,2022-01-04,168,1,6,55
270184,13573,2022-01-07,135,2,2,85
270185,7564,2022-06-22,105,8,11,66
270186,14148,2022-08-26,164,20,13,50
270187,31969,2023-04-09,134,20,4,71
270188,8561,2024-08-07,71,14,14,88
270189,24210,2022-09-20,23,8,7,27
270190,37130,2025-03-17,213,10,7,19
270191,12583,2022-01-15,139,18,10,33
270192,30184,2024-06-23,157,20,14,98
270193,37194,2023-10-25,147,1,3,41
270194,23249,2022-10-06,23,15,5,11
270195,30848,2025-03-25,212,7,13,16
270196,24829,2024-09-25,53,8,5,42
270197,14494,2024-05-21,156,14,6,50
270198,13684,2024-09-30,141,3,10,16
270199,41795,2025-03-05,131,4,3,34
270200,39195,2023-05-11,213,19,15,16
270201,25300,2024-06-30,124,2,13,50
270202,7313,2022-11-05,108,19,3,64
270203,41156,2024-01-25,23,9,1,41
270204,5689,2023-03-11,18,7,3,70
270205,5908,2024-02-27,152,17,1,36
270206,32430,2023-12-25,217,10,6,22
270207,18409,2022-10-16,156,11,7,92
270208,12065,2025-03-08,59,4,3,46
270209,3027,2022-01-12,66,4,3,22
270210,16306,2022-03-27,213,12,1,65
270211,36766,2024-07-26,39,7,13,98
270212,47519,2023-04-06,132,11,15,2
270213,3347,2024-03-15,122,11,4,25
270214,4506,2022-09-14,174,3,1,20
270215,5366,2024-08-03,22,14,7,90
270216,46787,2024-09-19,129,19,12,56
270217,27857,2023-05-30,124,3,5,35
270218,21069,2022-07-21,169,19,10,80
270219,16831,2023-02-10,7,16,14,19
270220,36462,2022-10-03,66,16,11,11
270221,22757,2025-02-14,2,16,14,73
270222,32854,2023-09-21,158,20,6,33
270223,34523,2023-09-23,67,16,15,81
270224,6640,2023-07-31,28,13,6,12
270225,11757,2023-07-22,39,16,13,61
270226,45699,2022-08-06,230,18,12,7
270227,16448,2023-03-08,79,20,8,14
270228,25611,2022-04-13,75,6,9,83
